step, x1, x2, y, f1, f2, Ax, Ay, Bx, By, C, 'time, s'
40, -0.325948, 0.325948, 0.092486, 2.844755, 2.844755, -0.353000, 0.180015, 0.353000, 0.180015, 1.178097, 0.403166
41, -0.326838, 0.326838, 0.091908, 2.852951, 2.852951, -0.353000, 0.179406, 0.353000, 0.179406, 1.178097, 0.383746
42, -0.327429, 0.327429, 0.091525, 2.858440, 2.858440, -0.353000, 0.179104, 0.353000, 0.179104, 1.178097, 0.412063
43, -0.327721, 0.327721, 0.091336, 2.861165, 2.861165, -0.353000, 0.179112, 0.353000, 0.179112, 1.178097, 0.409170
44, -0.327714, 0.327714, 0.091341, 2.861093, 2.861093, -0.353000, 0.179431, 0.353000, 0.179431, 1.178097, 0.399911
45, -0.327405, 0.327405, 0.091541, 2.858212, 2.858212, -0.353000, 0.180061, 0.353000, 0.180061, 1.178097, 0.389677
46, -0.326793, 0.326793, 0.091938, 2.852537, 2.852537, -0.353000, 0.181000, 0.353000, 0.181000, 1.178097, 0.389989
47, -0.325877, 0.325877, 0.092532, 2.844105, 2.844105, -0.353000, 0.182247, 0.353000, 0.182247, 1.178097, 0.397294
48, -0.324652, 0.324652, 0.093328, 2.832976, 2.832976, -0.353000, 0.183797, 0.353000, 0.183797, 1.178097, 0.393391
49, -0.323116, 0.323116, 0.094328, 2.819234, 2.819234, -0.353000, 0.185646, 0.353000, 0.185646, 1.178097, 0.375180
50, -0.321265, 0.321265, 0.095535, 2.802981, 2.802981, -0.353000, 0.187787, 0.353000, 0.187787, 1.178097, 0.378870
51, -0.319095, 0.319095, 0.096954, 2.784343, 2.784343, -0.353000, 0.190213, 0.353000, 0.190213, 1.178097, 0.430359
52, -0.316602, 0.316602, 0.098589, 2.763460, 2.763460, -0.353000, 0.192915, 0.353000, 0.192915, 1.178097, 0.480074
53, -0.313783, 0.313783, 0.100444, 2.740490, 2.740490, -0.353000, 0.195884, 0.353000, 0.195884, 1.178097, 0.482468
54, -0.310635, 0.310635, 0.102523, 2.715607, 2.715607, -0.353000, 0.199109, 0.353000, 0.199109, 1.178097, 0.474617
55, -0.307156, 0.307156, 0.104832, 2.688992, 2.688992, -0.353000, 0.202575, 0.353000, 0.202575, 1.178097, 0.498099
56, -0.303346, 0.303346, 0.107373, 2.660841, 2.660841, -0.353000, 0.206271, 0.353000, 0.206271, 1.178097, 0.475504
57, -0.299204, 0.299204, 0.110150, 2.631354, 2.631354, -0.353000, 0.210179, 0.353000, 0.210179, 1.178097, 0.490998
58, -0.294734, 0.294734, 0.113166, 2.600736, 2.600736, -0.353000, 0.214285, 0.353000, 0.214285, 1.178097, 0.457617
59, -0.289941, 0.289941, 0.116421, 2.569195, 2.569195, -0.353000, 0.218569, 0.353000, 0.218569, 1.178097, 0.485479
60, -0.284831, 0.284831, 0.119915, 2.536941, 2.536941, -0.353000, 0.223013, 0.353000, 0.223013, 1.178097, 0.484702
61, -0.279416, 0.279416, 0.123646, 2.504180, 2.504180, -0.353000, 0.227597, 0.353000, 0.227597, 1.178097, 0.434468
62, -0.273708, 0.273708, 0.127611, 2.471116, 2.471116, -0.353000, 0.232298, 0.353000, 0.232298, 1.178097, 0.426925
63, -0.267724, 0.267724, 0.131801, 2.437946, 2.437946, -0.353000, 0.237094, 0.353000, 0.237094, 1.178097, 0.412394
64, -0.261486, 0.261486, 0.136209, 2.404863, 2.404863, -0.353000, 0.241961, 0.353000, 0.241961, 1.178097, 0.386021
65, -0.255017, 0.255017, 0.140820, 2.372050, 2.372050, -0.353000, 0.246874, 0.353000, 0.246874, 1.178097, 0.385903
66, -0.248345, 0.248345, 0.145620, 2.339681, 2.339681, -0.353000, 0.251807, 0.353000, 0.251807, 1.178097, 0.395613
67, -0.241504, 0.241504, 0.150588, 2.307921, 2.307921, -0.353000, 0.256733, 0.353000, 0.256733, 1.178097, 0.404056
68, -0.234531, 0.234531, 0.155700, 2.276925, 2.276925, -0.353000, 0.261625, 0.353000, 0.261625, 1.178097, 0.417618
69, -0.227465, 0.227465, 0.160930, 2.246834, 2.246834, -0.353000, 0.266456, 0.353000, 0.266456, 1.178097, 0.393047
70, -0.220352, 0.220352, 0.166246, 2.217783, 2.217783, -0.353000, 0.271196, 0.353000, 0.271196, 1.178097, 0.388563
71, -0.213240, 0.213240, 0.171611, 2.189893, 2.189893, -0.353000, 0.275818, 0.353000, 0.275818, 1.178097, 0.399223
72, -0.206180, 0.206180, 0.176986, 2.163275, 2.163275, -0.353000, 0.280293, 0.353000, 0.280293, 1.178097, 0.408313
73, -0.199227, 0.199227, 0.182328, 2.138030, 2.138030, -0.353000, 0.284592, 0.353000, 0.284592, 1.178097, 0.376845
74, -0.192436, 0.192436, 0.187590, 2.114250, 2.114250, -0.353000, 0.288688, 0.353000, 0.288688, 1.178097, 0.388315
75, -0.185867, 0.185867, 0.192724, 2.092015, 2.092015, -0.353000, 0.292554, 0.353000, 0.292554, 1.178097, 0.429897
76, -0.179579, 0.179579, 0.197678, 2.071401, 2.071401, -0.353000, 0.296164, 0.353000, 0.296164, 1.178097, 0.415878
77, -0.173630, 0.173630, 0.202399, 2.052472, 2.052472, -0.353000, 0.299492, 0.353000, 0.299492, 1.178097, 0.412813
78, -0.168078, 0.168078, 0.206836, 2.035286, 2.035286, -0.353000, 0.302514, 0.353000, 0.302514, 1.178097, 0.402698
79, -0.162981, 0.162981, 0.210936, 2.019894, 2.019894, -0.353000, 0.305209, 0.353000, 0.305209, 1.178097, 0.425371
80, -0.158392, 0.158392, 0.214648, 2.006343, 2.006343, -0.353000, 0.307555, 0.353000, 0.307555, 1.178097, 0.416907
81, -0.154362, 0.154362, 0.217924, 1.994671, 1.994671, -0.353000, 0.309535, 0.353000, 0.309535, 1.178097, 0.408741
82, -0.150936, 0.150936, 0.220721, 1.984915, 1.984915, -0.353000, 0.311133, 0.353000, 0.311133, 1.178097, 0.415057
83, -0.148156, 0.148156, 0.222999, 1.977104, 1.977104, -0.353000, 0.312334, 0.353000, 0.312334, 1.178097, 0.418586
84, -0.146056, 0.146056, 0.224725, 1.971267, 1.971267, -0.353000, 0.313128, 0.353000, 0.313128, 1.178097, 0.416692
85, -0.144663, 0.144663, 0.225872, 1.967425, 1.967425, -0.353000, 0.313506, 0.353000, 0.313506, 1.178097, 0.392361
86, -0.143999, 0.143999, 0.226419, 1.965600, 1.965600, -0.353000, 0.313463, 0.353000, 0.313463, 1.178097, 0.402136
87, -0.144074, 0.144074, 0.226357, 1.965808, 1.965808, -0.353000, 0.312996, 0.353000, 0.312996, 1.178097, 0.394162
88, -0.144895, 0.144895, 0.225680, 1.968064, 1.968064, -0.353000, 0.312105, 0.353000, 0.312105, 1.178097, 0.399507
89, -0.146457, 0.146457, 0.224395, 1.972377, 1.972377, -0.353000, 0.310794, 0.353000, 0.310794, 1.178097, 0.382320
